1 2718 043304609 424418
1 2719 043389689 424419
1 2720 043304609 424420
1 2721 043304609 424395
1 2722 043304609 424422
1 2723 043382682 424423
1 2725 043304609 424396
1 2726 043304609 420339
1 2727 043304609 425752
1 2728 043304609 425759
1 2729 043386686 421461
1 2730 043304609 425762
1 2731 043384684 425766
1 2732 043304609 420069
1 2733 043304609 424374
1 2734 043304609 424387
1 2735 043383683 424388
1 2736 043304609 424389
1 2737 043304609 424390
1 2738 043381681 424391
1 2739 043388688 424092
1 2740 043304609 424393
1 2741 043304609 424394
1 2742 043304609 424095
1 2743 043304609 424096
1 2744 043387687 424397
1 2745 043304609 424398
1 2746 043385685 424399
1 2800 048702640 498617
1 2803 048702640 494103
1 2804 048702640 494105
1 2805 048702640 494106
1 2806 048702640 494107
1 2807 048702640 494109
1 2809 048702640 494102
1 2810 048702640 496909
1 2811 048702640 494100
1 2812 048702640 494101
1 2814 048702640 498123
1 2815 048702640 497128
1 2816 048702640 497729
1 2817 048702640 497552
1 2818 048702640 496268
1 2819 048702640 496269
1 2820 048714622 498276
1 2821 048702640 498386
1 2900 043469623 778640
1 2901 043469623 778640
1 2908 043469623 772510
1 2909 043469623 772511
1 2914 043469623 774366
1 2915 043469623 774372
1 2918 043469623 772497
1 2919 043469623 772498
1 3000 040349602 528619
1 3003 040349602 521803
1 3004 040349602 521804
1 3005 040349602 521805
1 3006 040349602 521806
1 3007 040349602 521807
1 3008 040349602 525213
1 3009 040349602 527713
1 3010 040349602 525150
1 3011 040349602 528101
1 3012 040349602 521802
1 3013 040349602 521813
1 3014 040349602 521814
1 3015 040349602 521815
1 3016 040349602 521816
1 3017 040349602 521868
1 3018 040349602 521818
1 3019 040349602 521819
1 3020 040349602 525186
1 3021 040349602 521822
1 3022 040349602 521823
1 3023 040349602 521825
1 3024 040349602 521827
1 3027 040349602 521849
1 3028 040349602 521850
1 3029 040349602 521851
1 3030 040349602 521853
1 3031 040349602 525158
1 3032 040349602 525161
1 3033 040349602 521864
1 3034 040349602 521865
1 3035 040349602 521866
1 3037 040349602 520068
1 3038 040349602 525171
1 3039 040349602 525174
1 3040 040349602 528280
1 3041 040349602 521584
1 3042 040349602 521586
1 3043 040349602 521588
1 3044 040349602 521798
1 3100 040407627 310000
1 3101 040407627 312401
1 3102 040407627 310002
1 3103 040407627 312403
1 3104 040407627 312404
1 3107 040407627 312408
1 3108 040407627 312409
1 3109 040407627 312400
1 3110 040407627 317041
1 3111 040407627 312402
1 3112 040407627 316190
1 3113 040407627 317701
1 3114 040407627 317815
1 3115 040407627 316917
1 3116 040407627 317449
1 3120 040407627 318217
1 3122 040407627 312441
1 3123 040407627 312442
1 3124 040407627 312443
1 3125 040407627 317044
1 3127 040407627 312449
1 3128 040407627 310161
1 3129 040407627 317864
1 3131 040407627 312369
1 3132 040407627 312372
1 3133 040407627 312376
1 3134 040407627 310279
1 3135 040407627 310180
1 3136 040407627 310181
1 3137 040407627 312382
1 3139 040407627 312386
1 3140 040407627 312387
1 3141 040407627 312389
1 3142 040407627 312390
1 3143 040407627 312391
1 3144 040407627 312392
1 3145 040407627 312393
1 3146 040407627 312394
1 3147 040407627 312396
1 3148 040407627 312397
1 3149 040407627 312398
1 3150 040407627 312399
1 3200 043735650 168599
1 3202 043735650 168599
1 3203 043735650 164904
1 3204 043735650 164906
1 3205 043735650 161615
1 3206 043735650 161616
1 3207 043735650 161617
1 3208 043735650 161618
1 3209 043735650 161725
1 3210 043735650 161686
1 3213 043735650 161653
1 3214 043735650 166956
1 3215 043735650 161679
1 3216 043735650 161683
1 3218 043735650 160286
1 3219 043735650 161692
1 3300 043807606 138596
1 3302 043807606 138596
1 3303 043807606 133903
1 3304 043807606 131600
1 3305 043807606 133896
1 3306 043807606 135117
1 3307 043807606 133809
1 3308 043807606 133810
1 3310 043807606 131602
1 3312 043807606 133816
1 3315 043807606 135123
1 3318 043807606 133839
1 3322 043807606 138178
1 3323 043807606 133779
1 3324 043807606 130585
1 3327 043807606 133891
1 3328 043807606 131595
1 3329 043807606 131596
1 3330 043807606 131597
1 3331 043807606 131598
1 3332 043807606 131599
1 3500 044206604 138593
1 3503 044206604 133907
1 3504 044206604 133813
1 3505 044206604 133815
1 3506 044206604 133827
1 3507 044206604 133818
1 3508 044206604 133819
1 3510 044206604 130927
1 3515 044206604 133850
1 3517 044206604 133883
1 3518 044206604 130386
1 3600 044442607 360000
1 3602 044454615 367341
1 3603 044453653 367342
1 3604 044457630 367248
1 3605 044456621 367249
1 3608 044469620 366187
1 3610 043007601 364196
1 3611 043015601 365492
1 3612 043010601 366693
1 3613 047723601 367253
1 3614 043011601 367465
1 3616 047728601 367820
1 3617 043002602 368556
1 3618 047719604 368557
1 3700 048860630 428614
1 3704 048860630 427020
1 3706 048860630 424443
1 3707 048860630 424444
1 3708 048860630 424445
1 3709 048860630 424446
1 3710 048860630 424447
1 3712 048860630 426066
1 3713 048860630 426068
1 3714 048860630 426281
1 3716 048860630 420089
1 3717 048860630 425790
1 3718 048860630 428614
1 3800 044525342 000022
1 3802 044525342 998554
1 3803 044525342 998181
1 3804 044525342 997982
1 3805 044525342 997981
1 3806 044525342 997978
1 3807 044525342 997969
1 3808 044525342 998180
1 3809 044525342 997811
1 3810 044525342 997812
1 3811 044525342 997813
1 3812 044525342 996901
1 3813 044525342 996924
1 3814 044525342 998551
1 3815 044525342 997954
1 3816 044525342 991564
1 3817 044525342 991569
1 3818 044525342 997970
1 3819 044525342 997971
1 3820 044525342 997972
1 3821 044525342 997973
1 3822 044525342 997974
1 3823 044525342 997975
1 3824 044525342 997976
1 3825 044525342 997977
1 3826 044525342 995278
1 3827 044525342 997979
1 3828 044525342 997980
1 3829 044525342 995281
1 3830 044525342 995282
1 3831 044525342 995284
1 3832 044525342 995287
1 3833 044525342 995289
1 3834 044525342 992695
1 3835 044525342 998098
1 3900 048952615 428589
1 3901 048952615 428589
1 3902 048952615 424302
1 3903 048952615 424303
1 3904 048952615 424300
1 3905 048952615 424306
1 3907 048952615 424308
1 3911 048952615 424313
1 3912 048952615 424314
1 3917 048952615 424295
1 3919 048952615 424299
1 4000 044652323 400000
1 4002 044652323 400002
1 4004 044652323 408038
1 4005 044652323 407814
1 4006 044652323 402559
1 4007 044652323 402590
1 4008 044652323 402561
1 4011 044652323 407816
1 4012 044652323 402692
1 4016 044652323 402579
1 4017 044652323 402570
1 4018 044652323 402663
1 4019 044652323 402563
1 4020 044652323 401555
1 4021 044652323 407808
1 4023 044652323 402588
1 4024 044652323 407809
1 4025 044652323 402569
1 4026 044652323 407810
1 4027 044652323 402572
1 4028 044652323 402557
1 4029 044652323 408158
1 4031 044652323 401556
1 4032 044652323 402689
1 4033 044652323 402573
1 4034 044652323 402574
1 4035 044652323 402580
1 4037 044652323 402577
1 4038 044652323 402578
1 4040 044652323 401554
1 4042 044652323 406626
1 4044 044652323 407825
1 4045 044652323 402667
1 4046 044652323 402691
1 4048 044652323 402575
1 4100 044705615 558627
1 4103 044705615 558304
1 4104 044705615 554705
1 4105 044705615 558017
1 4106 044705615 558223
1 4107 044705615 554926
1 4108 044705615 557731
1 4114 044705615 558385
1 4200 042202603 420000
1 4202 042202603 420002
1 4203 042202603 420404
1 4204 042202603 426056
1 4205 042202606 420007
1 4206 042202603 424411
1 4207 042202603 426652
1 4209 042202603 424332
1 4210 042202603 424334
1 4211 042202603 424335
1 4212 042202603 424338
1 4213 042202603 424339
1 4214 042202603 424340
1 4215 042202603 424341
1 4216 042202603 424342
1 4217 042202603 424343
1 4218 042202603 424344
1 4219 042202603 424345
1 4220 042202603 424346
1 4221 042202603 424348
1 4222 042202603 424352
1 4223 042202603 424353
1 4224 042202603 424354
1 4225 042202603 424355
1 4226 042202603 424356
1 4227 042202603 424357
1 4228 042202603 424358
1 4229 042202603 424360
1 4230 042202603 424363
1 4231 042202603 424364
1 4232 042202603 420368
1 4233 042202603 424369
1 4234 042202603 424370
1 4235 042202603 424475
1 4236 042202603 424378
1 4237 042202603 424379
1 4238 042202603 424380
1 4239 042202603 424381
1 4240 042202603 427187
1 4241 042202603 427695
1 4242 042202603 427197
1 4243 042202603 428580
1 4300 044959698 558629
1 4305 044959698 551920
1 4306 044959698 551922
1 4307 044959698 551923
1 4308 044959698 551925
1 4309 044959698 551930
1 4310 044959698 551944
1 4311 044959698 555645
1 4312 044959698 558059
1 4313 044959698 551971
1 4314 044959698 551972
1 4315 044959698 551973
1 4317 044959698 551975
1 4318 044959698 551980
1 4319 044959698 551982
1 4320 044959698 551985
1 4321 044959698 557986
1 4400 045004641 440000
1 4402 045004641 440002
1 4403 045004641 445503
1 4404 045004641 442345
1 4405 045004641 448047
1 4407 045004641 440139
1 4408 045004641 446695
1 4409 045004641 446662
1 4419 045004641 445949
1 4425 045004641 442260
1 4426 045004641 442262
1 4427 045004641 445966
1 4428 045004641 442268
1 4429 045004641 442275
1 4430 045004641 442291
1 4431 045004641 442294
1 4432 045004641 442295
1 4433 045004641 442297
1 4434 045004641 442299
1 4500 045209673 678634
1 4504 045208615 672228
1 4505 045201622 672229
1 4506 045204623 672230
1 4507 045203616 672231
1 4508 045259629 672232
1 4509 045208618 672233
1 4510 045204617 672234
1 4512 045259627 672236
1 4516 045258631 672243
1 4517 045258632 672244
1 4518 045259629 672245
1 4519 045263613 672247
1 4520 045201626 672257
1 4523 045204635 672478
1 4524 045208619 672479
1 4527 045209673 675905
1 4528 045275609 675922
1 4529 045203611 675924
1 4530 045275612 675925
1 4531 045208634 675926
1 4532 045275637 675928
1 4535 045209673 676916
1 4536 045204628 676922
1 4537 045209673 677008
1 4539 045209673 678152
1 4600 045354601 548623
1 4602 045354601 548623
1 4603 045354601 546102
1 4604 045354601 546103
1 4605 045354601 546105
1 4606 045354601 547910
1 4607 045354601 548415
1 4608 045354601 544324
1 4611 045354601 544228
1 4612 045354601 544229
1 4613 045354601 544232
1 4614 045354601 544234
1 4615 045354601 544235
1 4616 045354601 544236
1 4617 045354601 544237
1 4620 045354601 544251
1 4621 045354601 542062
1 4622 045354601 546969
1 4626 045354601 540083
1 4627 045354601 542085
1 4628 045354601 546088
1 4629 045354601 546089
1 4630 045354601 546090
1 4631 045354601 548290
1 4632 045354601 546093
1 4633 045354601 546094
1 4700 045402601 138595
1 4704 045402601 135108
1 4705 045402601 133914
1 4706 045402601 133817
1 4710 045402601 135122
1 4713 045402601 133847
1 4714 045402601 133853
1 4715 045402601 138454
1 4717 045402601 133862
1 4718 045402601 133868
1 4719 045402601 136283
1 4720 045402601 133786
1 4721 045402601 133893
1 4722 045402601 133797
1 4800 045655635 548624
1 4803 045655635 544000
1 4804 045655635 545100
1 4805 045655635 544001
1 4806 045655635 544014
1 4807 045655635 547826
1 4808 045655635 543828
1 4809 045655635 545848
1 4810 045655635 548153
1 4811 045655635 548459
1 4813 045655635 545863
1 4814 045655635 543964
1 4815 045655635 545866
1 4816 045655635 545871
1 4817 045655635 544276
1 4818 045655635 544277
1 4819 045655635 544278
1 4820 045655635 544281
1 4821 045655635 544282
1 4822 045655635 544283
1 4823 045655635 544285
1 4824 045655635 544286
1 4826 045655635 544288
1 4827 045655635 544289
1 4828 045655635 544290
1 4829 045655635 544291
1 4830 045655635 544293
1 4832 045655635 543995
1 4833 045655635 543996
1 4900 045773603 490000
1 4902 045773603 490002
1 4903 045773603 498405
1 4908 045773603 497921
1 4909 045773603 490022
1 4910 045773603 491623
1 4911 045773603 491626
1 4913 045773603 496927
1 4914 045773603 490729
1 4915 045773603 491629
1 4916 045773603 494929
1 4917 045773603 491631
1 4918 045773603 496131
1 4919 045773603 496132
1 4920 045773603 496134
1 4921 045773603 491636
1 4922 045773603 496136
1 4923 045773603 491637
1 4924 045773603 491638
1 4925 045773603 496138
1 4926 045773603 496139
1 4927 045773603 491640
1 4929 045773603 491644
1 4930 045773603 496846
1 4932 045773603 497556
1 4933 045773603 491759
1 4935 045773603 491760
1 4937 045773603 491664
1 4939 045773603 491666
1 4942 045773603 491668
1 4946 045773603 491671
1 4947 045773603 491675
1 4949 045773603 496984
1 4950 045773603 491793
1 4951 045773603 495293
1 4952 045773603 495294
1 4954 045773603 496897
1 5000 040507601 708635
1 5004 040504615 707718
1 5009 040508619 704140
1 5010 040503625 704141
1 5018 040510602 707151
1 5021 040539611 704155
1 5026 040507601 708635
1 5034 046401642 708567
1 5036 046415688 704170
1 5040 046426674 707311
1 5045 046404683 707320
1 5046 046412684 707711
1 5100 045805602 558630
1 5103 045805602 551911
1 5104 045805602 555634
1 5105 045805602 555636
1 5107 045805602 555643
1 5113 045805602 551962
1 5114 045805602 551963
1 5115 045805602 551965
1 5116 045805602 550169
1 5200 046015602 520000
1 5202 046015602 521800
1 5203 046015602 521801
1 5204 046015602 528301
1 5205 046015602 525203
1 5206 046015602 525410
1 5208 046015602 521820
1 5209 046015602 525221
1 5210 046015602 521824
1 5211 046015602 520625
1 5212 046015602 521826
1 5213 046015602 521829
1 5214 046015602 521830
1 5215 046015602 521831
1 5216 046015602 527931
1 5218 046015602 521834
1 5219 046015602 521835
1 5220 046015602 521842
1 5223 046015602 521548
1 5224 046015602 527749
1 5225 046015602 520250
1 5227 046015602 524754
1 5228 046015602 525154
1 5229 046015602 525155
1 5231 046015602 525163
1 5234 046015602 528273
1 5235 046015602 520275
1 5237 046015602 525184
1 5239 046015602 525187
1 5241 046015602 525190
1 5242 046015602 525194
1 5243 046015602 521797
1 5244 046015602 524998
1 5245 046015602 521799
1 5300 046126614 408606
1 5305 046126614 402612
1 5306 046126614 402613
1 5307 046126614 402614
1 5311 046126614 402617
1 5312 046126614 402618
1 5313 046126614 402619
1 5315 046126614 402621
1 5317 046126614 402623
1 5318 046126614 402624
1 5321 046126614 402628
1 5322 046126614 402629
1 5325 046126614 402650
1 5400 043601607 540000
1 5402 043601607 540002
1 5403 043601607 547802
1 5404 043678622 548212
1 5405 043601607 540113
1 5406 043678609 548213
1 5407 043601607 547914
1 5408 043601617 548020
1 5409 043669615 547723
1 5411 043601613 540028
1 5412 043602608 548231
1 5414 043672635 544242
1 5415 043655625 544244
1 5416 043672601 544245
1 5417 043677604 544246
1 5418 043626616 545846
1 5419 043602646 544249
1 5422 043602634 545850
1 5423 043678611 547551
1 5424 043632626 544253
1 5425 043602642 544254
1 5426 043677638 545855
1 5427 043626640 544256
1 5428 043678621 544257
1 5429 043672643 545858
1 5430 043657619 544259
1 5432 043669620 545865
1 5433 043672636 544270
1 5434 043626639 545881
1 5440 043602606 546991
1 5441 043602606 546991
1 5442 043601630 546993
1 5443 043602612 546994
1 5500 044030653 550000
1 5502 044030653 550002
1 5507 044030653 552003
1 5508 044030653 552004
1 5510 044030653 552006
1 5511 044030653 552008
1 5512 044030653 552009
1 5513 044030653 558074
1 5516 044030653 551877
1 5520 044030653 551879
1 5551 044030653 551879
1 5523 044030653 551991
1 5524 044030653 551892
1 5530 044106611 551883
1 5531 044106611 551887
1 5532 044106611 557915
1 5536 044106611 558172
1 5537 044106611 551882
1 5538 044106611 551897
1 5539 044106611 556637
1 5540 044106611 551895
1 5541 044106611 555542
1 5542 044106611 551909
1 5543 044106611 551902
1 5600 046311649 560000
1 5605 046311649 544013
1 5606 046311649 544017
1 5608 046311649 544019
1 5610 046311649 548322
1 5611 046311649 547324
1 5612 046311649 544026
1 5613 046311649 544027
1 5614 046311649 544028
1 5615 046311649 544029
1 5617 046311649 540130
1 5619 046311649 544034
1 5620 046311649 540242
1 5621 046311649 543956
1 5622 046311649 543957
1 5623 046311649 543958
1 5624 046311649 543960
1 5625 046311649 543961
1 5626 046311649 543965
1 5627 046311649 543966
1 5628 046311649 543967
1 5629 046311649 543968
1 5630 046311649 543969
1 5631 046311649 543970
1 5632 046311649 543971
1 5634 046311649 543973
1 5636 046311649 546976
1 5639 046311649 545491
1 5640 046311649 543992
1 5641 046311649 543993
1 5642 046311649 543994
1 5643 046311649 543997
1 5644 046311649 543998
1 5645 046311649 543999
1 5800 049033603 608632
1 5900 046614632 408609
1 5903 046614632 405609
1 5904 046614632 401612
1 5909 046614632 405629
1 5910 046614632 405630
1 5913 046614632 405650
1 5914 046614632 405651
1 5915 046614632 405652
1 5916 046614632 405654
1 5918 046614632 405657
1 5920 046614632 401561
1 5921 046614632 401562
1 5923 046614632 405566
1 5925 046614632 405592
1 6000 040707644 600000
1 6002 040707644 607907
1 6003 040707644 601808
1 6004 040707644 607908
1 6005 040707644 601809
1 6006 040707644 601811
1 6007 040707644 601812
1 6008 040707644 605013
1 6009 040707644 600030
1 6010 040707644 605230
1 6011 040707644 605231
1 6012 040707644 605232
1 6013 040707644 605238
1 6014 040707644 605239
1 6015 040707644 605241
1 6016 040707644 601856
1 6017 040707644 601857
1 6018 040707644 601858
1 6019 040707644 601859
1 6020 040707644 601860
1 6021 040707644 601861
1 6022 040707644 608364
1 6023 040707644 601872
1 6024 040707644 608076
1 6025 040707644 601583
1 6026 040707644 601587
1 6027 040707644 600095
1 6028 040707644 601795
1 6029 040707644 607799
1 6030 040707644 608579
1 6031 040707644 608585
1 6032 040707644 608590
1 6100 046850649 138594
1 6103 046850649 133826
1 6105 046850649 133835
1 6106 046850649 133840
1 6108 046850649 133773
1 6109 046850649 133859
1 6110 046850649 133861
1 6111 046850649 133865
1 6112 046850649 133931
1 6114 046850649 133877
1 6115 046850649 133886
1 6116 046850649 133884
1 6117 046850649 133898
1 6119 046850649 133900
1 6122 046850649 133912
1 6126 046850649 130141
1 6127 046850649 136692
1 6200 049205603 428610
1 6203 049205603 428219
1 6204 049205603 428134
1 6205 049205603 428435
1 6206 049205603 424636
1 6208 049205603 424640
1 6209 049205603 424641
1 6210 049205603 424642
1 6211 049205603 424644
1 6212 049205603 424645
1 6213 049205603 424646
1 6215 049205603 422555
1 6216 049205603 424655
1 6217 049205603 424656
1 6218 049205603 424662
1 6219 049205603 426669
1 6220 049205603 424670
1 6221 049205603 426670
1 6222 049205603 424671
1 6225 049205603 424672
1 6226 049205603 426672
1 6227 049205603 424673
1 6228 049205603 424674
1 6229 049205603 424675
1 6230 049205603 424676
1 6231 049205603 424678
1 6232 049205603 424679
1 6234 049205603 424681
1 6235 049205603 424682
1 6236 049205603 424683
1 6237 049205603 424684
1 6238 049205603 424687
1 6239 049205603 424688
1 6240 049205603 424689
1 6241 049205603 424690
1 6242 049205603 424691
1 6243 049205603 424692
1 6244 049205603 424693
1 6245 049205603 424694
1 6246 049205603 424695
1 6247 049205603 424697
1 6248 049205603 424698
1 6300 042809679 408607
1 6304 042858648 402601
1 6306 042822645 407505
1 6307 042809602 400013
1 6310 042821605 401921
1 6311 042838640 405624
1 6315 042814609 405639
1 6316 042841661 405640
1 6317 042855627 405644
1 6319 042872606 407545
1 6320 042818612 402657
1 6321 042829664 401558
1 6322 042846622 401559
1 6323 042824616 402660
